"id","zpid","name","address","city","state","zip_code","phone","verified","yelp_rating","google_rating","price_range","cuisine_type","website","hours","confidence_score","last_updated","created_at","yelp_id","google_place_id","foursquare_id","latitude","longitude","special_hours","yelp_review_count","google_review_count","google_maps_url","primary_photo_url","menu_url","vibe_attributes","review_excerpts","is_verified","data_confidence","verification_sources","last_quality_check","rating_trend","is_trending","social_buzz_score","optimal_visit_times","popular_dishes","recent_mentions","is_new_opening","last_verified_at","updated_at","elite_category","elite_search_term"
1398,yelp__KsT2HU5IWDZ3SE2msVYqw,Roji Sushi,"1816 N Vermont Ave",Los Angeles,CA,"90027",+13232848607,true,4.8,,,"Izakaya, Sushi Bars, Cocktail Bars",https://www.yelp.com/biz/roji-sushi-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:32.279 -0700,2025-07-12 16:14:32.279 -0700,_KsT2HU5IWDZ3SE2msVYqw,,,34.104138229620645,-118.2916496694088,"",65,,,https://s3-media0.fl.yelpcdn.com/bphoto/ONo3A3xSGR1Srpx1ND1P6w/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:32.279 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:32.279 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1400,yelp_MqD4drtudsxwq2azrQDDNA,Sweet Secret,"3121 Glendale Blvd",Los Angeles,CA,"90039",+13234269500,true,4.8,,,"Desserts, Bubble Tea, Creperies",https://www.yelp.com/biz/sweet-secret-los-angeles-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:32.599 -0700,2025-07-12 16:14:32.599 -0700,MqD4drtudsxwq2azrQDDNA,,,34.11664,-118.26268,"",76,,,https://s3-media0.fl.yelpcdn.com/bphoto/WpQT6ed4leHFRV4rM5tC6Q/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:32.599 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:32.599 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1401,yelp_8GAZ0u9-K2RrGG55KijiKA,Velarde's Fruits,"2201 E Cesar E Chavez Ave",Los Angeles,CA,"90033",+13232637276,true,4.8,,$,"Juice Bars & Smoothies, Fruits & Veggies, Mexican",https://www.yelp.com/biz/velardes-fruits-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:32.757 -0700,2025-07-12 16:14:32.757 -0700,"8GAZ0u9-K2RrGG55KijiKA",,,34.048068,-118.209848,"",82,,,https://s3-media0.fl.yelpcdn.com/bphoto/TIQ1DHtH8OVM7phP-zh0UA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:32.757 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:32.757 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1402,yelp_MgKw-34DLjc-ep_bRgjCiQ,Jun Won Dak,"4254 1/2 W 3rd St",Los Angeles,CA,"90020",+12132639135,true,4.8,,,Korean,https://www.yelp.com/biz/jun-won-dak-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:32.914 -0700,2025-07-12 16:14:32.914 -0700,MgKw-34DLjc-ep_bRgjCiQ,,,34.068781993325885,-118.30703293293703,"",68,,,https://s3-media0.fl.yelpcdn.com/bphoto/fZKqD-y9QigFxKbwUGIwsw/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:32.914 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:32.914 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1403,yelp_wJYEG83o_IMSz-saSJDAMw,Primo's Antojitos Mexicanos,"2225 E 1st St",Los Angeles,CA,"90033",+13234019847,true,4.8,,$,"Mexican, Food Trucks",https://www.yelp.com/biz/primos-antojitos-mexicanos-los-angeles-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.064 -0700,2025-07-12 16:14:33.064 -0700,wJYEG83o_IMSz-saSJDAMw,,,34.0446119,-118.211358,"",71,,,https://s3-media0.fl.yelpcdn.com/bphoto/54nYVvwEOQvPVtsKPOg2Xg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.064 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.064 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1404,yelp_tFwPyeRspg4nwrxw0yqdkA,A Green Spot,"5464 Santa Monica Blvd",Los Angeles,CA,"90029",+13236728028,true,4.8,,$$,"Juice Bars & Smoothies, Mexican, Acai Bowls",https://www.yelp.com/biz/a-green-spot-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.221 -0700,2025-07-12 16:14:33.221 -0700,tFwPyeRspg4nwrxw0yqdkA,,,34.09063,-118.30828,"",53,,,https://s3-media0.fl.yelpcdn.com/bphoto/d0Ys7JN7OGDz_P7o0DORMQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.221 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.221 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1405,yelp_AL2EBhiZVDvrX6Q13z8NCw,Seoul Sausage Company,"1263 W 2nd St",Los Angeles,CA,"90026",+13106997085,true,4.8,,$$,"Asian Fusion, Korean, Barbeque",https://www.yelp.com/biz/seoul-sausage-company-los-angeles-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.377 -0700,2025-07-12 16:14:33.377 -0700,AL2EBhiZVDvrX6Q13z8NCw,,,34.060291335577396,-118.25776981260285,"",70,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZqSpZ6-loaYJxE5YyUC3zA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.377 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.377 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1406,yelp_eGjYy-g3fG2RG_s4g_mDPQ,Mafia Sushi,"1111 S Hope St Ste 100",Los Angeles,CA,"90015",+12134934226,true,4.8,,$$,"Sushi Bars, Japanese",https://www.yelp.com/biz/mafia-sushi-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.536 -0700,2025-07-12 16:14:33.536 -0700,eGjYy-g3fG2RG_s4g_mDPQ,,,34.042064,-118.263758,"",50,,,https://s3-media0.fl.yelpcdn.com/bphoto/1WNY3NZJgHh3HOT32XN_PA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.536 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.536 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1407,yelp_xABRDltgUWMXrxOUnT0Gog,Sunshine Pizza,"526 S Occidental Blvd",Los Angeles,CA,"90057",+12133022800,true,4.8,,,Pizza,https://www.yelp.com/biz/sunshine-pizza-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.691 -0700,2025-07-12 16:14:33.691 -0700,xABRDltgUWMXrxOUnT0Gog,,,34.064159,-118.283787,"",67,,,https://s3-media0.fl.yelpcdn.com/bphoto/f-a4NwMppS_uHQKi0wgVLQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.691 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.691 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1408,yelp_V9Nh5nCg1yHP-UHGdED4wQ,Goopojib,"3071 W 8th St",Los Angeles,CA,"90005",+12133845537,true,4.8,,$$,Korean,https://www.yelp.com/biz/goopojib-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.842 -0700,2025-07-12 16:14:33.842 -0700,V9Nh5nCg1yHP-UHGdED4wQ,,,34.058166,-118.293768,"",52,,,https://s3-media0.fl.yelpcdn.com/bphoto/gTn12OXM1nhSPbKOtobSvQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.842 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.842 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1409,yelp_PTeD3W8xoHZcTXwuKpFniA,MADE by DWC Cafe & Gift Boutique,"438 S San Pedro St",Los Angeles,CA,"90013",+12132132881,true,4.8,,$,"Coffee & Tea, Flowers & Gifts, Sandwiches",https://www.yelp.com/biz/made-by-dwc-cafe-and-gift-boutique-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:33.998 -0700,2025-07-12 16:14:33.998 -0700,PTeD3W8xoHZcTXwuKpFniA,,,34.0445697,-118.24326246533556,"",57,,,https://s3-media0.fl.yelpcdn.com/bphoto/z6uVbn_aBHXXgZBgnaIj0w/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:33.998 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:33.998 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1411,yelp_IN7QsPXWT5A37TXIMFkGBA,Naughty Pie Nature,"1466 Glendale Blvd",Los Angeles,CA,"90026",+12133585631,true,4.8,,,Pizza,https://www.yelp.com/biz/naughty-pie-nature-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:34.303 -0700,2025-07-12 16:14:34.303 -0700,IN7QsPXWT5A37TXIMFkGBA,,,34.08158,-118.259834,"",62,,,https://s3-media0.fl.yelpcdn.com/bphoto/fnCZtOJnyIv1d7pRh3G0fQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:34.303 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:34.303 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1427,yelp_ka06-S7GOXpX__o63SeAQg,The Lunch Box,"3073 Los Feliz Blvd",Los Angeles,CA,"90039",+18183893848,true,4.9,,$$,"Food Trucks, Chicken Shop",https://www.yelp.com/biz/the-lunch-box-los-angeles-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:48.873 -0700,2025-07-12 16:14:48.873 -0700,ka06-S7GOXpX__o63SeAQg,,,34.1248488,-118.26653958895491,"",64,,,https://s3-media0.fl.yelpcdn.com/bphoto/e6dixprYdminXDjIQKqwRg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:48.873 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:48.873 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1428,yelp_LHDBAvZmspxyrDEHgAF8Ag,Tribute Hollywood,"1608 N Cahuenga Blvd",Los Angeles,CA,"90028",+13234509005,true,4.9,,,"Sports Bars, Cocktail Bars, New American",https://www.yelp.com/biz/tribute-hollywood-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:49.029 -0700,2025-07-12 16:14:49.029 -0700,LHDBAvZmspxyrDEHgAF8Ag,,,34.100119,-118.329274,"",56,,,https://s3-media0.fl.yelpcdn.com/bphoto/-pb6BNO7XirIMy52XZ028A/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:49.029 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:49.029 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1431,yelp_6jedDEuvE04T_ah3jinMYA,Dainty Dames Events,"",Los Angeles,CA,"90038",+14242741483,true,4.8,,,"Party & Event Planning, Dinner Theater, Performing Arts",https://www.yelp.com/biz/dainty-dames-events-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:49.478 -0700,2025-07-12 16:14:49.478 -0700,"6jedDEuvE04T_ah3jinMYA",,,34.08978,-118.3282,"",71,,,https://s3-media0.fl.yelpcdn.com/bphoto/g_5xiQmY9Y1u0drkbW80TA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:49.478 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:49.478 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1433,yelp_A2MBoYdCiad1YQXlOjFWHg,Bread N Butter,"5911 Hollywood Blvd",Los Angeles,CA,"90028","",true,4.8,,,"Coffee & Tea, Sandwiches, Salad",https://www.yelp.com/biz/bread-n-butter-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:49.807 -0700,2025-07-12 16:14:49.807 -0700,A2MBoYdCiad1YQXlOjFWHg,,,34.101885,-118.3184,"",50,,,https://s3-media0.fl.yelpcdn.com/bphoto/vvWVU9RTqJu8CK98tL3m_g/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:49.807 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:49.807 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1443,yelp_L_c9MysgpNGK1ZsXAUr0oA,Musume,"5902 W Sunset Blvd",Los Angeles,CA,"90028",+13238225902,true,4.7,,,"Sushi Bars, Japanese",https://www.yelp.com/biz/musume-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:51.406 -0700,2025-07-12 16:14:51.406 -0700,L_c9MysgpNGK1ZsXAUr0oA,,,34.09788,-118.3182,"",52,,,https://s3-media0.fl.yelpcdn.com/bphoto/g1keuFPIHMYQvn6H-7wQOg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:51.406 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:51.406 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1453,yelp_Fw_ElMy88uNouW9LjpwPMg,Sabor Mexicano,"5710 Santa Monica Blvd",Los Angeles,CA,"90038",+13238484661,true,4.7,,,Mexican,https://www.yelp.com/biz/sabor-mexicano-los-angeles-4?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:52.979 -0700,2025-07-12 16:14:52.979 -0700,Fw_ElMy88uNouW9LjpwPMg,,,34.09068010014759,-118.31408195767108,"",70,,,https://s3-media0.fl.yelpcdn.com/bphoto/Qp60V1H7RvOx9xo6glV6Kg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:52.979 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:52.979 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1470,yelp_BQ7ukYCWZQlIUOzMX2JsVQ,Chloe's at Golden Road,"5410 W San Fernando Rd Golden Road Brewing",Los Angeles,CA,"90039",+12132939472,true,4.6,,$$$,"Venues & Event Spaces, Pubs, American",https://www.yelp.com/biz/chloes-at-golden-road-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:55.756 -0700,2025-07-12 16:14:55.756 -0700,BQ7ukYCWZQlIUOzMX2JsVQ,,,34.1504988447996,-118.274531566607,"",75,,,https://s3-media0.fl.yelpcdn.com/bphoto/D0VWCAqqf1dbr04ex1QZ6A/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:55.756 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:55.756 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1472,yelp_xjtuHD3-hHe2M_oYsP5GcA,Viva Taco Azteca Original,"3013 Los Feliz Blvd",Los Angeles,CA,"91342",+18182215972,true,4.6,,$,"Food Trucks, Mexican",https://www.yelp.com/biz/viva-taco-azteca-original-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:56.072 -0700,2025-07-12 16:14:56.072 -0700,xjtuHD3-hHe2M_oYsP5GcA,,,34.1254094038924,-118.265204839695,"",53,,,https://s3-media0.fl.yelpcdn.com/bphoto/IfZ804zMMxhFbXCq26hNRg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:56.072 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:56.072 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1476,yelp_3wVdcgjq0E911meOwNdDlA,Tacos El Chido,"6820 Santa Monica Blvd",Los Angeles,CA,"90038",+13236777167,true,4.6,,$,"Tacos, Food Trucks",https://www.yelp.com/biz/tacos-el-chido-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:56.723 -0700,2025-07-12 16:14:56.723 -0700,"3wVdcgjq0E911meOwNdDlA",,,34.09049639289417,-118.33947478065036,"",70,,,https://s3-media0.fl.yelpcdn.com/bphoto/w4JOBqWgP-FuXh5mSTRN0A/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:56.723 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:56.723 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1480,yelp_CxdwVFNvzICpngoSj1mQpQ,Float Hollywood,"1635 Vine St",Los Angeles,CA,"90028",+13234991047,true,4.6,,,"Coffee & Tea, Desserts, Breakfast & Brunch",https://www.yelp.com/biz/float-hollywood-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:14:57.371 -0700,2025-07-12 16:14:57.371 -0700,CxdwVFNvzICpngoSj1mQpQ,,,34.100839,-118.3269,"",74,,,https://s3-media0.fl.yelpcdn.com/bphoto/PO6lAWwh6VSeVWE8L03wog/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:14:57.371 -0700,,false,0.00,"",{},0,false,2025-07-12 16:14:57.371 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1496,yelp_Vv4TCVyRBSZ355pJ6fD_3g,Sushi N Matcha Sho,"7275 Melrose Ave",Los Angeles,CA,"90046",+13109251421,true,5.0,,,"Sushi Bars, Japanese",https://www.yelp.com/biz/sushi-n-matcha-sho-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:14.073 -0700,2025-07-12 16:15:14.073 -0700,Vv4TCVyRBSZ355pJ6fD_3g,,,34.083719,-118.348411,"",65,,,https://s3-media0.fl.yelpcdn.com/bphoto/-g4FDB6ZkvcZ9szuNg9xjA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:14.073 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:14.073 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1497,yelp_3hsTTxQTE1KXBd-a-V9cfg,Carasau Pasta Bar,"8312 W 3rd St",Los Angeles,CA,"90048",+13234334150,true,4.9,,,"Italian, Sandwiches, Desserts",https://www.yelp.com/biz/carasau-pasta-bar-los-angeles-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:14.228 -0700,2025-07-12 16:15:14.228 -0700,"3hsTTxQTE1KXBd-a-V9cfg",,,34.07258,-118.37052,"",99,,,https://s3-media0.fl.yelpcdn.com/bphoto/1plEdWQGZ5giAxTRY1sGvg/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:14.228 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:14.228 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1499,yelp_KLq0_o50TA89tkozj2J3QQ,Basil Pizza Bar Catering,"1066 S Fairfax Ave",Los Angeles,CA,"90019",+18004302420,true,4.7,,,"Pizza, Caterers",https://www.yelp.com/biz/basil-pizza-bar-catering-los-angeles-3?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:14.595 -0700,2025-07-12 16:15:14.595 -0700,KLq0_o50TA89tkozj2J3QQ,,,34.056241,-118.364456,"",77,,,https://s3-media0.fl.yelpcdn.com/bphoto/7LzxdDdMta8y6m6xAmJPZQ/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:14.595 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:14.595 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1501,yelp_U9Bxv-3w63lrmlXp-Iss3w,Station 43,"7274 Melrose Ave",Los Angeles,CA,"90046","",true,4.7,,,"Burgers, Sandwiches",https://www.yelp.com/biz/station-43-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:14.908 -0700,2025-07-12 16:15:14.908 -0700,U9Bxv-3w63lrmlXp-Iss3w,,,34.083391,-118.348298,"",69,,,https://s3-media0.fl.yelpcdn.com/bphoto/jQ1_CtrXNcdRwHBFJO_sRA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:14.908 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:14.908 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1502,yelp_OlEu6g4rBoRxf6H6oMnTtw,Little Miss Cafe,"5671 W Pico Blvd",Los Angeles,CA,"90019",+13234529005,true,4.7,,,"Cafes, Coffee & Tea, Breakfast & Brunch",https://www.yelp.com/biz/little-miss-cafe-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:15.062 -0700,2025-07-12 16:15:15.062 -0700,OlEu6g4rBoRxf6H6oMnTtw,,,34.050652,-118.361729,"",73,,,https://s3-media0.fl.yelpcdn.com/bphoto/Kyqq5ITiahxAnryZm6ndDA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:15.062 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:15.062 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
1503,yelp_2OeO0vvCUbB2EkaLP8PLmw,Fresh & Yummy Cafe,"5450 W Pico Blvd Unit 105",Los Angeles,CA,"90019",+13239175012,true,4.7,,$$,"Breakfast & Brunch, Coffee & Tea, Mexican",https://www.yelp.com/biz/fresh-and-yummy-cafe-los-angeles?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"",0.9,2025-07-12 16:15:15.224 -0700,2025-07-12 16:15:15.224 -0700,"2OeO0vvCUbB2EkaLP8PLmw",,,34.04850304440464,-118.35717085895016,"",70,,,https://s3-media0.fl.yelpcdn.com/bphoto/26yBjoWrZA_iClzg3QnTEA/o.jpg,,"[""popular"", ""highly-rated"", ""local-favorite""]","",true,0.9,{yelp},2025-07-12 16:15:15.224 -0700,,false,0.00,"",{},0,false,2025-07-12 16:15:15.224 -0700,2025-07-13 09:33:59.216 -0700,trending,restaurants
